model,task,seed,success,length,reset_hash,prompt,reach,grasp,lift,min_reach_m,max_lift_m
1000,D1,9026,0,220,ff25cc010803ef9f8f2a55cac8943aca173159e67cd682fffd4ddbbb700a00af,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.3125080055528256,2.786076397365278e-07
1000,D1,9027,0,220,bd4bc8748a8fc2b0d263ad15418a4d5ad6c2be410c5eb4405b68c0fd4c93e54c,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.1386589147104727,0.00782051262664818
1000,D1,9028,0,220,008d6472a592754f93cc53397ffa1c900586548301d990565798921966d8573d,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.24957611736966226,2.786076397365278e-07
1000,D1,9029,0,220,89a0ab8bc976bb987f853e6eb50c7089647334a0255cbab2dc3cfde540e9be44,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.20194475107947982,2.786076397365278e-07
1000,D1,9030,0,220,2300b8b354f84670e07838dd62206f1a56a0155289d56bd4cb238a1a313f767e,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.21042772821608957,2.786076397365278e-07
1000,D1,9031,0,220,3270888d400edfeedeb7ff7afa2d237462d3995dffa1c5ed11f693fda6e928bb,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.2675554925831535,0.0
1000,D1,9032,0,220,2d65bf1940bb4fb39f8f9a7428bd61461295171cbaf53cd1cf34b66f5d689a10,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.26604642577601834,2.786076397365278e-07
1000,D1,9033,0,220,54ae24c579d148b7a80c8ea374f7261bbe293fa6fa3f205afd5c3459cb457459,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.2879577900392761,4.29406540103372e-07
1000,D1,9034,0,220,d055b308d16e325eecbd774fb3f76e106c0989eb4f4fca475ffd5ea39f2fbd74,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.22626940097571013,2.786076397365278e-07
1000,D1,9035,0,220,92a79394b4f1bd8b2c4017b52e0de7781af4cbe6a198c597ad435cd0db9bbdc4,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.32241522185139126,2.786076397365278e-07
1000,D1,9036,0,220,23b16c83d5010f3f1eaec01f8973e9ebe910901562c51fc196486eb86cdbb45c,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.17065914706765006,2.786076398475501e-07
1000,D1,9037,0,220,c44f194b22d1f7f88392b0582cfc8fbfa068300af354565d0fcc7def3f836615,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.3227112773862004,2.786076397365278e-07
1000,D1,9038,0,220,a4f0b2e41115224d31f0947934779ef9f026d999ef818fc779061b91c3d0ba18,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.30507894615179815,2.786076397365278e-07
1000,D1,9039,0,220,8c1f7f0beb9fb33d4648575714283263ccad6b1a28c12faec717ef10a0402928,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.26708770727089926,3.2413779549322896e-07
1000,D1,9040,0,220,953c53394ce0807a7d8997e9735f8db6f4cb2125184a8b6c563ae7ad6f0ae6e1,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.2927867651085076,2.567198832403861e-07
1000,D1,9041,0,220,f8a52fa9df4fcb6088cffcc5f2968854580329e4f1a7a14b6ad2e97e95a76d9a,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.30514510507649134,2.786076397365278e-07
1000,D1,9042,0,220,2cd16af33a15d30443d12b30dca7ca02dec8ef63ac313a77403b287b8fe32ebd,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.3087150655539183,2.786076397365278e-07
1000,D1,9043,0,220,10c0af74f7b0944ebf42488237c60b828e534cd18a839efe395c2d2770cdb30a,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.29009890079950224,2.786076397365278e-07
1000,D1,9044,0,220,2aafeb974c78c61516f909d9ae223bfe78097c06effe15d67055a8967ecdac8a,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.20047925396940086,1.389844942467633e-07
1000,D1,9045,0,220,3126bb7432170cee6a63b3c2d49209f32ea6b190325a25077f71ee4ec45019a8,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.2882421594537664,2.786076397365278e-07
1000,D1,9046,0,220,295fb62aeb167cb920155652aefbd6eab1ed7b2100dff7e827b9e3d0c8bfe05a,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.23775149851030233,2.786076397365278e-07
1000,D1,9047,0,220,759a776879e5c92e783db67ebd443e63198c7a24e6b9df7fc68d541322a2680b,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.19727146274164847,3.644762778254318e-07
1000,D1,9048,0,220,1c10f148481549493ba587d075dc418d2e1a080df405dbe208e030b993715e7c,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.2208795920918521,2.786076397365278e-07
1000,D1,9049,0,220,c1d61be53f9506e45a31d27b22b3ca680a9a9e160f2ec30f487a899161ea09c0,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.32114458558656245,2.786076397365278e-07
2000,D0,9000,1,112,cda352e7ea02da5687eb4f746b963174955af404abc489875195ae14cc674af0,pick up the black bowl from table center and place it on the plate,1,1,1,0.06568083037344079,0.1273836779006825
2000,D0,9001,0,220,000d8086c3049c124ee92a67574e9d6f146d71be485c159c561dc901c380c5d7,pick up the black bowl from table center and place it on the plate,1,1,1,0.05531519889594761,0.13470102678216223
2000,D0,9002,0,220,e1396ef19ca740b00012e935c86bb951ceedd0086febf3558c65664867baba87,pick up the black bowl from table center and place it on the plate,1,0,0,0.06387971593423517,0.005107529646950382
2000,D0,9003,0,220,bbac12e3b3712b5e27d972cd1a8df5de2499aef29ba2a8bddc4c3d9065ce3cbd,pick up the black bowl from table center and place it on the plate,1,0,0,0.08838900489326965,0.012476436515216571
2000,D0,9004,1,108,4217789f67f3f135585eff2c6e7e7e757c050be95f5fc3618079017a628bb279,pick up the black bowl from table center and place it on the plate,1,1,1,0.05974007014086899,0.13746687867605067
2000,D0,9005,0,220,0064a3ba31d7d36cc7b98568e38312a78a2ee6b7df637d8de500b50501a894c2,pick up the black bowl from table center and place it on the plate,0,0,0,0.11135447108773035,0.0101808639210893
2000,D0,9006,1,107,8b856fe08b53ed0f69ca679f61bf85fd2f2b0a6df689ba6763c2cf74d380acaa,pick up the black bowl from table center and place it on the plate,1,1,1,0.05986260031225407,0.11815802717644663
2000,D0,9007,1,103,ece28a27e0cdea4f23f0552cfa90d14a90d3f4fe2212542e60df865e5c9aa2f9,pick up the black bowl from table center and place it on the plate,1,1,1,0.05510275828826031,0.14530970198892712
2000,D0,9008,0,220,729bfc215a54df4bd6a30ed6387bfdb8206a75bd1289d51af9ea677f1b2d5aaf,pick up the black bowl from table center and place it on the plate,1,0,0,0.09308882258553096,0.026008635948800762
2000,D0,9009,0,220,b972b58b88a0dc8c343a2fa4ccc2ca9857254418af4b2f9cf867314eca4eab8a,pick up the black bowl from table center and place it on the plate,1,0,0,0.06842624878669715,2.786076397365278e-07
2000,D0,9010,1,119,b6d6cd4ef39e11f0df4d5f14a6460260f8af0d17540f340fd611743d00b60457,pick up the black bowl from table center and place it on the plate,1,1,1,0.047190429262822464,0.18808643684808501
2000,D0,9011,0,220,7aca0b8b247b3edff1114d879b0a3e64eae2976e012ae867c45d1b48244b4e6d,pick up the black bowl from table center and place it on the plate,1,0,0,0.07309612190298158,0.009782923391316034
2000,D0,9012,1,119,03d04daad25128361ecf4b7600048e4eb61ae26653e23eefac36fe82db182085,pick up the black bowl from table center and place it on the plate,1,1,1,0.05276996929516735,0.1675547658713621
2000,D0,9013,1,108,afb0bb9a3e9eb99d65948c4c5503645f5cf3844227e768d575603159af05126f,pick up the black bowl from table center and place it on the plate,1,1,1,0.054288359331744106,0.1482993432417301
2000,D0,9014,0,220,839be611de9e3c8f81732e7d0014efc4406528025babf34826ffc8ebc56d1b09,pick up the black bowl from table center and place it on the plate,0,0,0,0.13976914931711878,2.786076397365278e-07
2000,D0,9015,1,109,f9e93526155e334157e517ef256ceaa680b60b306eaa711d0cde97fd69d4ff6c,pick up the black bowl from table center and place it on the plate,1,1,1,0.052786886543326146,0.15487229605478348
2000,D0,9016,1,179,b2d874dca424ce3c5b8cc62fa285b432c44fa8ae429fa767b78a134fc0c425f1,pick up the black bowl from table center and place it on the plate,1,0,1,0.07025553773255519,0.14064930400986042
2000,D0,9017,1,106,1ab5d502113f4721f4e44976f29f665c9c0e3372f78549b54f8e04ebcb1ba5db,pick up the black bowl from table center and place it on the plate,1,0,1,0.05214457365322099,0.15182841507809797
2000,D0,9018,0,220,c4b2b90535e21008f866db6439ef88c5b120262ce1bcf582affbe0ae911d0fae,pick up the black bowl from table center and place it on the plate,1,1,1,0.048905736412086134,0.18072057778795392
2000,D0,9019,1,114,0c95b250f4b6108d45f40cf264fe6a3adaf91ea6f8d245f5338573be42b26d14,pick up the black bowl from table center and place it on the plate,1,1,1,0.052935570345043544,0.19322386303108607
2000,D0,9020,1,110,00decc6f64d3d60e0483b509e18cd2fb76e89dabe9de5b0a037490f514061d63,pick up the black bowl from table center and place it on the plate,1,1,1,0.05826477086690294,0.10597166947174164
2000,D0,9021,0,220,e6507e5c42593a4d1c2de3ea030650c66aa52ec66377c0ad09504b9f5958763b,pick up the black bowl from table center and place it on the plate,1,0,0,0.08416315578765315,0.00995337317797873
2000,D0,9022,1,201,75ab3f6956e5b3851e3270bc4a3e22c1f6362a3d12cf7b1092622184ecfb622d,pick up the black bowl from table center and place it on the plate,1,1,1,0.05714696197819357,0.10564503392357394
2000,D0,9023,0,220,f8012f6bcc54f1da0d16088a0d575467f62b143fca5b3cc39ac2f002b43e455d,pick up the black bowl from table center and place it on the plate,1,0,0,0.092838055463554,0.012384391918467186
2000,D0,9024,1,103,2f629c67d6c5d7fa6cfae9ff38fe2849067dada91ff46861cf4752fcae34ea70,pick up the black bowl from table center and place it on the plate,1,1,1,0.042729653410063004,0.1376597804355304
2000,D0,9025,0,220,5fa8be1166c684fde9b673140eebd54241694051ccf107f0d0cb99ecaa0a0cfb,pick up the black bowl from table center and place it on the plate,1,1,1,0.06015357413486275,0.14046813194375107
2000,D0,9026,1,103,ccbabcf8079cc42aeb308d3bba96afbf11add66e3ca56a14e3765b87da1098e6,pick up the black bowl from table center and place it on the plate,1,1,1,0.049615300139044256,0.1447243840616228
2000,D0,9027,0,220,da81a40d0fe36b28a223c0dd2be1216852a6b32a90ef6508283f11f6ba5b0ca2,pick up the black bowl from table center and place it on the plate,0,0,0,0.11129916146492558,0.014883661807650883
2000,D0,9028,0,220,5e275c597db019875e6f7eaa6221c44457d29d5defc904ffb2aa52f87450db6c,pick up the black bowl from table center and place it on the plate,1,0,0,0.05990044066240296,0.004529899261399684
2000,D0,9029,0,220,b6e021eb7ad3e768b6b28b65aa373f1deb1f0ce9b5274e7f4ad3f5d740e13756,pick up the black bowl from table center and place it on the plate,1,0,1,0.06839095369550989,0.13942139549654575
2000,D0,9030,1,218,6bcf1fb385d46ec0503c85559da533da0feaf154756aa8028a8a46907c7419c8,pick up the black bowl from table center and place it on the plate,1,1,1,0.059043998154726704,0.13644884527163237
2000,D0,9031,0,220,9f87980700d859f1b5175c93cbb43767c0012c7ccfdcb6de86cc66158765c0b9,pick up the black bowl from table center and place it on the plate,1,1,0,0.06577313640111393,0.02764626824206684
2000,D0,9032,1,119,e273517e0dcbb53d3c16758c1f586ff3f7d72b99d284e4b060dd46b2a6536728,pick up the black bowl from table center and place it on the plate,1,1,1,0.05434832619867668,0.1567736133295683
2000,D0,9033,1,161,6af256b83ec84359072946ea2c39a23d2dbb13b58841ba083b7e22828c8651b5,pick up the black bowl from table center and place it on the plate,1,1,1,0.058211251690229004,0.17061839877476692
2000,D0,9034,1,128,4a321f552d57859a9117fddfc08c43a3aa6fc542d30dc7ba6aa825db1179b3e9,pick up the black bowl from table center and place it on the plate,1,1,1,0.06033131777550446,0.19322756500521665
2000,D0,9035,0,220,aa3e23cccee4195e458e1502cf47a7984b72fd20a244acd691fc6a13e025e644,pick up the black bowl from table center and place it on the plate,1,1,1,0.0541801558576696,0.11586528332465917
2000,D0,9036,0,220,bf94848651de0b05b74f4ab46dbf078c63267e2eae44e4ccceb28fb4cd7b770a,pick up the black bowl from table center and place it on the plate,0,0,0,0.10592141770818633,0.006093573968409816
2000,D0,9037,1,101,fcdffd3e266c5b9aedb7d9b2035f916982a8fe3dc197e713201ba974ab997d19,pick up the black bowl from table center and place it on the plate,1,1,1,0.04211274246507738,0.13633884236277605
2000,D0,9038,1,108,3888c879dc762cada29c6c6c6f8839ec614a1505fa05899de220efdfc1e8d8ba,pick up the black bowl from table center and place it on the plate,1,1,1,0.05507352530319993,0.14180896085200945
2000,D0,9039,1,117,a0a0b71631d8529f70a4f538d4d71908a6e832e6a9bf12dc36bda1a61883c233,pick up the black bowl from table center and place it on the plate,1,1,1,0.051210293723938906,0.1884638545642945
2000,D0,9040,0,220,04a924c3f5bab9d9ec8fa6c4a76a62a6efbe5186563b7b5dcd522c239aa4e24c,pick up the black bowl from table center and place it on the plate,1,1,1,0.054456974170929935,0.0989563022361627
2000,D0,9041,0,220,1130a5b8637933d25eec1d71a0e5fd45786310d0cad00548b7e2d15856cb5e96,pick up the black bowl from table center and place it on the plate,1,0,0,0.07334530605693898,0.00046403107856252124
2000,D0,9042,0,220,8eac1c962e40b3a800b8d9c1eb05bf13ba0f0e9eaa254e45059289ef8d93fe85,pick up the black bowl from table center and place it on the plate,1,0,0,0.05164315839055164,0.025993931981161733
2000,D0,9043,1,122,7c980db2f5ccc2a325e5888e724f0fba1ffc450090d9861baeebe4e4b0268a06,pick up the black bowl from table center and place it on the plate,1,1,1,0.05268093213455525,0.1497356505122811
2000,D0,9044,1,105,4aa449d6b0d3e190d05267b87e02d523cbdc276254263a54f8d719582ba33830,pick up the black bowl from table center and place it on the plate,1,1,1,0.05957913446862137,0.1205377144995059
2000,D0,9045,0,220,5043d88c4ba34ace525a341fa4bef10dcda80d77eb068856f75713cba767caed,pick up the black bowl from table center and place it on the plate,1,0,1,0.08084841404114501,0.0945586733655529
2000,D0,9046,0,220,9e39a995f661ab187976da2307cf1fcf4385fd4ade3fa107b6e51128dad4d1d4,pick up the black bowl from table center and place it on the plate,0,0,0,0.12352420906396082,2.786076397365278e-07
2000,D0,9047,0,220,e8654e4e3980b57b8c1e79cadd0c3cda4c5ea3de76d658fc89f580d039d242c0,pick up the black bowl from table center and place it on the plate,1,0,1,0.07109086023216601,0.12556272646157884
2000,D0,9048,1,94,a680ad4c663a18aa5318b13aa5cc7bfbca5114eb1c5c0b00586c5048961e9d28,pick up the black bowl from table center and place it on the plate,1,1,1,0.04082902264449384,0.10241085551864582
2000,D0,9049,0,220,bc4168f670a350e69667cd1b5d4535091f30096df55ee538e8fb1e86abdefdd7,pick up the black bowl from table center and place it on the plate,1,0,0,0.055479788576675244,0.002652403847382967
2000,D1,9000,0,220,320bd4e69fa585f8535cf271e7d2540a8d6d5af6deedb9b3b969ef2572bfad21,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.11175188630104074,2.786076397365278e-07
2000,D1,9001,0,220,b93e417d8c84f16c04da169170b709563bbb5c10a6a1b65b0bf060f7e1b26f5a,pick up the black bowl next to the plate and place it on the plate,1,0,0,0.08730991245010723,0.011818883516386491
2000,D1,9002,0,220,c697e1c72b21ca81329358cbe2f17694ec62f7ee14c1ed7d98550092012f4916,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.1526442749370372,3.8543527236534203e-07
2000,D1,9003,0,220,060eb6dfd25ba2cb5c88798bb0e163d546def0f5f617de5bdef718a4d9f2ded0,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.1674255868675793,4.5141265048176393e-07
2000,D1,9004,0,220,12f40fa0d2a1703bccb38e1e9a9f9d5bb2adacc01bb856762590775d1701faf9,pick up the black bowl next to the plate and place it on the plate,0,0,0,1.386671191195991,0.0
2000,D1,9005,0,220,de65a02d26ef4848d993755f375d5b4a5f08d8eb1d6e06432041e55786b74877,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.12760514020626917,0.004451245601321041
2000,D1,9006,0,220,f575923a9eb3eb96c5e3371daac3c35e6913d2810a7e86f2d30609f5b71b0b1c,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.3146020279782193,0.0
2000,D1,9007,0,220,6ba2c508a99e66d9e74bc4823bd4991d1d5c729dfd9e24c104edc3b1c4b40fe6,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.1175468379429124,3.359470955865973e-07
2000,D1,9008,0,220,4e229f430a73a056ac52cc8bcf85d7c9f2c31d88cf9f0e42b18290bb47e785ec,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.1533418783838636,4.4731142001541713e-07
2000,D1,9009,0,220,5aa7effdfb404707fbd952c18ba6bdd531c1c9f4ab5a44bd514ec937dce84dd3,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.13552637408273724,2.786076397365278e-07
2000,D1,9010,0,220,3db9d470f978819af14be3fc41cf85037f05228470784d6c685b1abd2a987c6d,pick up the black bowl next to the plate and place it on the plate,1,0,0,0.092679286074477,0.013573007197665521
2000,D1,9011,0,220,45cb3a9e999a09462d9f4b38d645d72f3702f2e55386e821da15a90b0672b04c,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.2857954633910994,0.0
2000,D1,9012,0,220,9c77d1ca9de94157bbab7cff54b96083ee77bc314cc5ce5e9793a84b62ff582e,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.10791816072440426,2.945748577287688e-07
2000,D1,9013,0,220,f7b22625cfec40e76dfbe5a606f39260d53478f2ddc59e00f902c64452a6de39,pick up the black bowl next to the plate and place it on the plate,1,0,0,0.09071081702172605,0.017350825504959255
2000,D1,9014,0,220,3394c1c49a62761f5841c8042e31012b58a2592e4742d1fefef9c984f64b8295,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.11534688539209918,0.015677809660350484
2000,D1,9015,0,220,93717fde3c68d9841ee02e845030f7f1dc1256e166386539016c80e0dcaeb0b0,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.15375468505333437,3.073506652517821e-07
2000,D1,9016,0,220,61fbfbfec447a08abcb7de55897f965a65b7aa5f5c803b07ac0c1a53df44e754,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.11738836301861412,0.001733626934438015
2000,D1,9017,0,220,74a4d6c6c7228475d45b9581ba71572d23ca770dc29c9712126e52ce5fb4f22f,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.1266573745125433,0.006887553123372525
2000,D1,9018,0,220,1e5f002f13f59f1ba94982da00333784038e92c1d9c5205ff04889d5f227a06c,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.12805679139981546,0.016798315982228806
2000,D1,9019,0,220,ce2ec6231d55fc20e9b21c2694da06bde80cbe9b33139e7f40be793b26ac5b52,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.15337390252530592,0.010914989676650388
2000,D1,9020,0,220,adcff31447861e0c5440445bfa998f2a3dbed34cc95173edf90de199a3f6eff2,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.11053691086576377,2.786076397365278e-07
2000,D1,9021,0,220,47eae7174da9c811cb9916fc5d20eba016d66d6ff4b4791b84e420094858f3a4,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.11012750837935319,0.008245737824097876
2000,D1,9022,0,220,5c3242f57452ad654cd9f809cd8d8d266c9a6b813245bf64aabf770d90903c8d,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.14205526041416036,0.0
2000,D1,9023,0,220,801fa4111a290b23b9f8655a3aa209e3bb712b4fe21f8eb2a622b19c7870b309,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.10729826686799906,0.013132251840114684
2000,D1,9024,0,220,b8566a5a87d68ee8472024055b16420b6910b3d336df994de401456eb7cb3b3b,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.11410038433081161,0.0
2000,D1,9025,0,220,581c5c1f263ab385dc8531063451dab04da1d4c40a8de06e677347aa33f2c16e,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.12679279367597024,3.2958420070894334e-07
2000,D1,9026,0,220,ff25cc010803ef9f8f2a55cac8943aca173159e67cd682fffd4ddbbb700a00af,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.14599755617828789,2.786076397365278e-07
2000,D1,9027,0,220,bd4bc8748a8fc2b0d263ad15418a4d5ad6c2be410c5eb4405b68c0fd4c93e54c,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.18677750899415885,0.0
2000,D1,9028,0,220,008d6472a592754f93cc53397ffa1c900586548301d990565798921966d8573d,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.14732789368084984,2.786076397365278e-07
2000,D1,9029,0,220,89a0ab8bc976bb987f853e6eb50c7089647334a0255cbab2dc3cfde540e9be44,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.1327228160391969,0.00026412043770573934
2000,D1,9030,0,220,2300b8b354f84670e07838dd62206f1a56a0155289d56bd4cb238a1a313f767e,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.10385489196787352,0.011032102331483329
2000,D1,9031,0,220,3270888d400edfeedeb7ff7afa2d237462d3995dffa1c5ed11f693fda6e928bb,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.1753309836454413,0.0
2000,D1,9032,0,220,2d65bf1940bb4fb39f8f9a7428bd61461295171cbaf53cd1cf34b66f5d689a10,pick up the black bowl next to the plate and place it on the plate,1,0,0,0.09939832386165784,0.004732149237395289
2000,D1,9033,0,220,54ae24c579d148b7a80c8ea374f7261bbe293fa6fa3f205afd5c3459cb457459,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.14652483777615813,4.29406540103372e-07
2000,D1,9034,0,220,d055b308d16e325eecbd774fb3f76e106c0989eb4f4fca475ffd5ea39f2fbd74,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.12160728020668986,0.007659168724318044
2000,D1,9035,0,220,92a79394b4f1bd8b2c4017b52e0de7781af4cbe6a198c597ad435cd0db9bbdc4,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.1773216019137042,2.786076397365278e-07
2000,D1,9036,0,220,23b16c83d5010f3f1eaec01f8973e9ebe910901562c51fc196486eb86cdbb45c,pick up the black bowl next to the plate and place it on the plate,1,0,0,0.09191704590286222,0.0037633853472723855
2000,D1,9037,0,220,c44f194b22d1f7f88392b0582cfc8fbfa068300af354565d0fcc7def3f836615,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.11146516567568228,2.786076397365278e-07
2000,D1,9038,0,220,a4f0b2e41115224d31f0947934779ef9f026d999ef818fc779061b91c3d0ba18,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.10555450261161783,2.786076397365278e-07
2000,D1,9039,0,220,8c1f7f0beb9fb33d4648575714283263ccad6b1a28c12faec717ef10a0402928,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.1298608077332734,3.2413779549322896e-07
2000,D1,9040,0,220,953c53394ce0807a7d8997e9735f8db6f4cb2125184a8b6c563ae7ad6f0ae6e1,pick up the black bowl next to the plate and place it on the plate,0,0,1,0.13319627443575338,0.031148698073518166
2000,D1,9041,0,220,f8a52fa9df4fcb6088cffcc5f2968854580329e4f1a7a14b6ad2e97e95a76d9a,pick up the black bowl next to the plate and place it on the plate,1,0,0,0.09846960552443071,2.786076397365278e-07
2000,D1,9042,0,220,2cd16af33a15d30443d12b30dca7ca02dec8ef63ac313a77403b287b8fe32ebd,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.10439186791759691,0.0037427943878862724
2000,D1,9043,0,220,10c0af74f7b0944ebf42488237c60b828e534cd18a839efe395c2d2770cdb30a,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.11540900339889076,0.008336985349331028
2000,D1,9044,0,220,2aafeb974c78c61516f909d9ae223bfe78097c06effe15d67055a8967ecdac8a,pick up the black bowl next to the plate and place it on the plate,1,0,0,0.09901924479737212,1.389844942467633e-07
2000,D1,9045,0,220,3126bb7432170cee6a63b3c2d49209f32ea6b190325a25077f71ee4ec45019a8,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.12140652202671964,2.786076397365278e-07
2000,D1,9046,0,220,295fb62aeb167cb920155652aefbd6eab1ed7b2100dff7e827b9e3d0c8bfe05a,pick up the black bowl next to the plate and place it on the plate,1,0,0,0.09579509007745877,0.0026617759137387287
2000,D1,9047,0,220,759a776879e5c92e783db67ebd443e63198c7a24e6b9df7fc68d541322a2680b,pick up the black bowl next to the plate and place it on the plate,1,0,0,0.0842665311483884,0.015447684795271588
2000,D1,9048,0,220,1c10f148481549493ba587d075dc418d2e1a080df405dbe208e030b993715e7c,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.10830524373206944,0.010946346994624934
2000,D1,9049,0,220,c1d61be53f9506e45a31d27b22b3ca680a9a9e160f2ec30f487a899161ea09c0,pick up the black bowl next to the plate and place it on the plate,0,0,0,0.14172720354395923,2.786076397365278e-07
3001,D0,9000,1,105,cda352e7ea02da5687eb4f746b963174955af404abc489875195ae14cc674af0,pick up the black bowl from table center and place it on the plate,1,1,1,0.06189168756097366,0.1724854427490652
3001,D0,9001,1,92,000d8086c3049c124ee92a67574e9d6f146d71be485c159c561dc901c380c5d7,pick up the black bowl from table center and place it on the plate,1,1,1,0.047936955260567835,0.13539599732736618
3001,D0,9002,1,86,e1396ef19ca740b00012e935c86bb951ceedd0086febf3558c65664867baba87,pick up the black bowl from table center and place it on the plate,1,1,1,0.050512722296825574,0.13413771921161555
3001,D0,9003,1,105,bbac12e3b3712b5e27d972cd1a8df5de2499aef29ba2a8bddc4c3d9065ce3cbd,pick up the black bowl from table center and place it on the plate,1,1,1,0.04338116731256127,0.15202402229539036
3001,D0,9004,0,220,4217789f67f3f135585eff2c6e7e7e757c050be95f5fc3618079017a628bb279,pick up the black bowl from table center and place it on the plate,1,1,1,0.05194406592148289,0.13639608398015546
3001,D0,9005,1,106,0064a3ba31d7d36cc7b98568e38312a78a2ee6b7df637d8de500b50501a894c2,pick up the black bowl from table center and place it on the plate,1,1,1,0.05052376773469888,0.137432294943566
3001,D0,9006,1,98,8b856fe08b53ed0f69ca679f61bf85fd2f2b0a6df689ba6763c2cf74d380acaa,pick up the black bowl from table center and place it on the plate,1,1,1,0.04985790629513569,0.1592640774938452
3001,D0,9007,1,96,ece28a27e0cdea4f23f0552cfa90d14a90d3f4fe2212542e60df865e5c9aa2f9,pick up the black bowl from table center and place it on the plate,1,1,1,0.052189005232118814,0.1589200600263223
3001,D0,9008,0,220,729bfc215a54df4bd6a30ed6387bfdb8206a75bd1289d51af9ea677f1b2d5aaf,pick up the black bowl from table center and place it on the plate,1,1,1,0.041494794529124364,0.16929563173741546
3001,D0,9009,1,97,b972b58b88a0dc8c343a2fa4ccc2ca9857254418af4b2f9cf867314eca4eab8a,pick up the black bowl from table center and place it on the plate,1,1,1,0.05751928374853393,0.14184251567176154
3001,D0,9010,0,220,b6d6cd4ef39e11f0df4d5f14a6460260f8af0d17540f340fd611743d00b60457,pick up the black bowl from table center and place it on the plate,1,1,1,0.03921027069779106,0.15615166567330752
3001,D0,9011,1,117,7aca0b8b247b3edff1114d879b0a3e64eae2976e012ae867c45d1b48244b4e6d,pick up the black bowl from table center and place it on the plate,1,1,1,0.05839301752453336,0.1589995347081088
3001,D0,9012,1,110,03d04daad25128361ecf4b7600048e4eb61ae26653e23eefac36fe82db182085,pick up the black bowl from table center and place it on the plate,1,1,1,0.051794826326412434,0.15326414710187475
3001,D0,9013,0,220,afb0bb9a3e9eb99d65948c4c5503645f5cf3844227e768d575603159af05126f,pick up the black bowl from table center and place it on the plate,1,0,0,0.0631989577640358,0.024071071816675005
